id,project_id,month,cumulative_expenditure_cr,physical_progress_pct,reported_issues
57013,PRJ_1923,2024-01-01,33.86,5.61,utility shifting pending
57014,PRJ_1923,2024-02-01,39.19,6.43,forest clearance delayed
57015,PRJ_1923,2024-03-01,44.46,7.12,utility shifting pending
57016,PRJ_1923,2024-04-01,132.25,18.21,none
57017,PRJ_1923,2024-05-01,167.72,23.09,fund release delay
57018,PRJ_1923,2024-06-01,182.55,23.85,none
57019,PRJ_1923,2024-07-01,168.27,24.18,none
57020,PRJ_1923,2024-08-01,209.9,27.59,none
57021,PRJ_1923,2024-09-01,219.66,30.19,none
57022,PRJ_1923,2024-10-01,253.27,33.15,none
57023,PRJ_1923,2024-11-01,262.28,36.99,none
57024,PRJ_1923,2024-12-01,282.6,40.98,none
57025,PRJ_1923,2025-01-01,321.34,42.08,
57026,PRJ_1923,2025-02-01,323.65,45.26,none
57027,PRJ_1923,2025-03-01,376.82,50.14,none
57028,PRJ_1923,2025-04-01,401.18,51.7,none
57029,PRJ_1924,2019-11-01,8.25,4.78,none
57030,PRJ_1924,2019-12-01,11.47,6.46,equipment procurement delay
57031,PRJ_1924,2019-12-01,16.56,8.99,none
57032,PRJ_1924,2020-01-01,16.33,8.99,none
57033,PRJ_1924,2020-03-01,19.5,10.63,none
57034,PRJ_1924,2020-04-01,23.59,13.26,none
57035,PRJ_1924,2020-05-01,24.96,13.86,
57036,PRJ_1924,2020-06-01,32.91,17.63,none
57037,PRJ_1924,2020-07-01,32.3,17.63,none
57038,PRJ_1924,2020-07-01,35.13,20.24,
57039,PRJ_1924,2020-08-01,49.56,26.68,none
57040,PRJ_1924,2020-09-01,53.75,29.28,none
57041,PRJ_1924,2020-10-01,63.15,32.16,none
57042,PRJ_1925,2018-08-01,0.88,0.37,land acquisition delay; design change approval pending
57043,PRJ_1925,2018-08-01,3.04,1.26,contractor mobilization pending
57044,PRJ_1925,2018-09-01,5.67,2.35,land acquisition delay
57045,PRJ_1925,2018-10-01,6.65,2.84,utility shifting pending
57046,PRJ_1925,2018-11-01,7.82,3.07,forest clearance delayed; subcontractor dispute
57047,PRJ_1925,2018-12-01,8.72,3.46,forest clearance delayed
57048,PRJ_1925,2019-01-01,9.0,3.81,
57049,PRJ_1925,2019-03-01,10.72,4.2,land acquisition delay; monsoon disruption
57050,PRJ_1925,2019-04-01,14.36,4.62,forest clearance delayed; equipment procurement delay
57051,PRJ_1925,2019-05-01,15.22,5.08,right of way (RoW) dispute
57052,PRJ_1925,2019-06-01,17.11,5.57,contractor mobilization pending
57053,PRJ_1925,2019-07-01,18.75,6.1,environmental clearance pending; fund release delay
57054,PRJ_1925,2019-08-01,50.26,17.68,law and order issue
57055,PRJ_1925,2019-08-01,55.16,17.68,design change approval pending
57056,PRJ_1925,2019-10-01,56.24,19.71,none
57057,PRJ_1925,2019-10-01,64.45,22.9,none
57058,PRJ_1925,2019-12-01,68.51,23.56,none
57059,PRJ_1926,2019-04-01,23.04,5.13,none
57060,PRJ_1926,2019-05-01,35.11,7.73,none
57061,PRJ_1926,2019-05-01,38.58,8.63,none
57062,PRJ_1926,2019-07-01,41.28,8.64,none
57063,PRJ_1926,2019-07-01,45.29,10.16,none
57064,PRJ_1926,2019-08-01,54.79,11.61,none
57065,PRJ_1926,2019-09-01,54.9,11.61,fund release delay
57066,PRJ_1926,2019-10-01,59.19,13.48,none
57067,PRJ_1926,2019-11-01,58.78,13.48,none
57068,PRJ_1926,2019-12-01,71.17,15.13,design change approval pending
57069,PRJ_1926,2020-01-01,70.68,16.37,none
57070,PRJ_1926,2020-02-01,85.27,18.16,none
57071,PRJ_1926,2020-03-01,88.19,19.13,none
57072,PRJ_1926,2020-04-01,108.89,23.34,none
57073,PRJ_1926,2020-05-01,118.95,24.64,none
57074,PRJ_1926,2020-06-01,141.9,29.72,none
57075,PRJ_1926,2020-07-01,131.98,29.72,design change approval pending
57076,PRJ_1926,2020-08-01,137.82,31.94,none
57077,PRJ_1926,2020-09-01,176.67,37.61,law and order issue
57078,PRJ_1926,2020-10-01,185.45,38.52,equipment procurement delay
57079,PRJ_1926,2020-11-01,209.96,43.2,subcontractor dispute
57080,PRJ_1926,2020-12-01,212.18,44.71,equipment procurement delay
57081,PRJ_1926,2021-01-01,225.62,48.51,none
57082,PRJ_1926,2021-03-01,265.26,52.06,none
57083,PRJ_1926,2021-03-01,280.99,56.48,none
57084,PRJ_1926,2021-04-01,279.5,59.2,
57085,PRJ_1926,2021-05-01,290.39,61.04,subcontractor dispute
57086,PRJ_1926,2021-06-01,317.69,65.98,none
57087,PRJ_1926,2021-07-01,334.07,65.98,fund release delay
57088,PRJ_1926,2021-08-01,323.66,69.47,none
57089,PRJ_1926,2021-09-01,358.36,73.41,none
57090,PRJ_1926,2021-10-01,383.3,75.9,design change approval pending
57091,PRJ_1926,2021-11-01,389.16,77.36,none
57092,PRJ_1926,2021-12-01,392.15,80.68,none
57093,PRJ_1926,2022-01-01,390.02,83.1,none
57094,PRJ_1926,2022-03-01,401.77,85.02,law and order issue
57095,PRJ_1927,2020-06-01,6.92,1.02,environmental clearance pending
57096,PRJ_1927,2020-07-01,11.37,1.75,contractor mobilization pending
57097,PRJ_1927,2020-07-01,13.97,2.06,environmental clearance pending
57098,PRJ_1927,2020-08-01,15.95,2.47,land acquisition delay
57099,PRJ_1927,2020-09-01,22.88,3.59,forest clearance delayed; law and order issue
57100,PRJ_1927,2020-10-01,23.98,3.88,
57101,PRJ_1927,2020-11-01,36.13,4.15,environmental clearance pending
57102,PRJ_1927,2020-12-01,43.26,4.94,utility shifting pending
57103,PRJ_1927,2021-01-01,46.24,5.48,utility shifting pending
57104,PRJ_1927,2021-03-01,59.58,6.38,land acquisition delay
57105,PRJ_1927,2021-04-01,61.07,6.91,forest clearance delayed
57106,PRJ_1927,2021-05-01,60.67,7.28,right of way (RoW) dispute; law and order issue
57107,PRJ_1928,2022-05-01,19.38,0.69,forest clearance delayed; fund release delay
57108,PRJ_1928,2022-05-01,42.59,1.57,land acquisition delay
57109,PRJ_1928,2022-06-01,63.07,2.47,environmental clearance pending; fund release delay
57110,PRJ_1928,2022-07-01,78.29,3.05,
57111,PRJ_1928,2022-08-01,88.58,3.45,contractor mobilization pending
57112,PRJ_1928,2022-09-01,107.67,3.83,right of way (RoW) dispute; equipment procurement delay
57113,PRJ_1928,2022-10-01,119.12,4.34,environmental clearance pending
57114,PRJ_1928,2022-11-01,122.39,4.86,right of way (RoW) dispute
57115,PRJ_1928,2022-12-01,139.29,5.43,environmental clearance pending
57116,PRJ_1928,2023-01-01,156.36,6.01,right of way (RoW) dispute; equipment procurement delay
57117,PRJ_1928,2023-03-01,171.28,6.74,forest clearance delayed
57118,PRJ_1928,2023-03-01,200.09,7.25,environmental clearance pending
57119,PRJ_1928,2023-05-01,583.99,21.74,monsoon disruption
57120,PRJ_1928,2023-05-01,611.52,24.17,none
57121,PRJ_1928,2023-07-01,613.03,24.17,equipment procurement delay
57122,PRJ_1928,2023-07-01,774.76,29.01,
57123,PRJ_1928,2023-08-01,772.04,29.91,none
57124,PRJ_1928,2023-09-01,1113.18,31.65,none
57125,PRJ_1928,2023-10-01,1200.22,36.58,fund release delay
57126,PRJ_1928,2023-11-01,1336.72,37.3,none
57127,PRJ_1928,2023-12-01,1422.19,41.83,raw material supply shortage
57128,PRJ_1928,2024-01-01,1510.95,45.16,none
57129,PRJ_1928,2024-02-01,1587.85,46.51,none
57130,PRJ_1928,2024-03-01,1750.07,50.9,
57131,PRJ_1928,2024-04-01,1980.99,54.79,none
57132,PRJ_1928,2024-05-01,1987.17,59.53,design change approval pending
57133,PRJ_1928,2024-06-01,1980.55,60.58,monsoon disruption
57134,PRJ_1928,2024-07-01,2204.12,64.56,none
57135,PRJ_1928,2024-08-01,2189.86,66.59,none
57136,PRJ_1928,2024-09-01,2545.65,71.0,law and order issue
57137,PRJ_1928,2024-10-01,2315.59,71.0,none
57138,PRJ_1928,2024-11-01,2546.14,73.21,none
57139,PRJ_1928,2024-12-01,2804.03,78.33,none
57140,PRJ_1928,2025-01-01,2885.19,79.81,none
57141,PRJ_1929,2021-01-01,4.55,0.65,forest clearance delayed
57142,PRJ_1929,2021-01-01,11.98,1.72,environmental clearance pending
57143,PRJ_1929,2021-03-01,13.98,1.97,environmental clearance pending; subcontractor dispute
57144,PRJ_1929,2021-04-01,16.59,2.24,contractor mobilization pending
57145,PRJ_1929,2021-05-01,18.36,2.57,
57146,PRJ_1929,2021-06-01,19.52,2.73,contractor mobilization pending; design change approval pending
57147,PRJ_1929,2021-07-01,22.42,2.9,forest clearance delayed; monsoon disruption
57148,PRJ_1929,2021-08-01,21.72,3.08,forest clearance delayed; law and order issue
57149,PRJ_1929,2021-09-01,24.55,3.27,right of way (RoW) dispute; law and order issue
57150,PRJ_1929,2021-10-01,26.21,3.47,forest clearance delayed
57151,PRJ_1929,2021-11-01,28.46,3.68,utility shifting pending
57152,PRJ_1929,2021-12-01,29.94,3.9,land acquisition delay; fund release delay
57153,PRJ_1929,2022-01-01,76.29,10.33,none
57154,PRJ_1929,2022-01-01,82.11,11.25,none
57155,PRJ_1929,2022-03-01,89.78,12.44,none
57156,PRJ_1929,2022-04-01,103.19,13.25,law and order issue
57157,PRJ_1929,2022-05-01,97.16,13.25,none
57158,PRJ_1929,2022-06-01,97.11,13.25,none
57159,PRJ_1929,2022-07-01,108.29,14.25,law and order issue
57160,PRJ_1929,2022-08-01,114.25,14.74,none
57161,PRJ_1929,2022-09-01,117.25,15.77,none
57162,PRJ_1929,2022-10-01,113.73,16.11,design change approval pending
57163,PRJ_1929,2022-11-01,136.19,18.63,equipment procurement delay
57164,PRJ_1929,2022-12-01,197.67,19.44,fund release delay
57165,PRJ_1929,2023-01-01,194.91,19.94,raw material supply shortage
57166,PRJ_1929,2023-01-01,191.84,19.94,none
57167,PRJ_1929,2023-03-01,217.63,22.28,none
57168,PRJ_1929,2023-04-01,244.62,23.5,none
57169,PRJ_1929,2023-05-01,244.1,24.43,none
57170,PRJ_1929,2023-06-01,270.92,27.45,none
57171,PRJ_1929,2023-07-01,288.75,27.45,none
57172,PRJ_1929,2023-08-01,278.73,27.45,none
57173,PRJ_1929,2023-09-01,323.33,31.26,none
57174,PRJ_1929,2023-10-01,319.77,32.2,none
57175,PRJ_1929,2023-11-01,304.71,32.2,law and order issue
57176,PRJ_1929,2023-12-01,355.37,34.36,none
57177,PRJ_1929,2024-01-01,369.6,35.26,none
57178,PRJ_1929,2024-02-01,334.96,35.26,none
57179,PRJ_1929,2024-03-01,384.65,36.65,none
57180,PRJ_1929,2024-04-01,364.12,38.41,law and order issue
57181,PRJ_1929,2024-05-01,435.9,42.39,none
57182,PRJ_1929,2024-06-01,439.47,42.39,none
57183,PRJ_1929,2024-07-01,410.52,43.56,none
57184,PRJ_1929,2024-08-01,421.01,44.12,monsoon disruption
57185,PRJ_1929,2024-09-01,483.58,48.86,design change approval pending
57186,PRJ_1929,2024-10-01,508.42,48.86,none
57187,PRJ_1929,2024-11-01,540.62,51.39,design change approval pending
57188,PRJ_1930,2020-07-01,4.02,0.57,environmental clearance pending; raw material supply shortage
57189,PRJ_1930,2020-07-01,6.94,0.95,forest clearance delayed; subcontractor dispute
57190,PRJ_1930,2020-08-01,8.84,1.22,environmental clearance pending
57191,PRJ_1930,2020-09-01,13.04,1.84,right of way (RoW) dispute
57192,PRJ_1930,2020-10-01,15.75,2.12,forest clearance delayed; equipment procurement delay
57193,PRJ_1930,2020-11-01,21.92,2.92,right of way (RoW) dispute; subcontractor dispute
57194,PRJ_1930,2020-12-01,26.61,3.65,forest clearance delayed
57195,PRJ_1930,2021-01-01,29.39,4.09,utility shifting pending
57196,PRJ_1930,2021-03-01,33.25,4.83,land acquisition delay
57197,PRJ_1930,2021-03-01,44.03,5.73,forest clearance delayed
57198,PRJ_1930,2021-05-01,52.25,6.9,land acquisition delay
57199,PRJ_1930,2021-05-01,55.12,7.91,forest clearance delayed; law and order issue
57200,PRJ_1930,2021-07-01,243.51,32.36,none
57201,PRJ_1930,2021-07-01,333.41,35.21,none
57202,PRJ_1930,2021-08-01,414.86,41.82,none
57203,PRJ_1930,2021-09-01,449.05,46.33,none
57204,PRJ_1930,2021-10-01,503.8,48.32,
57205,PRJ_1930,2021-11-01,552.87,55.53,none
57206,PRJ_1930,2021-12-01,581.37,60.25,none
57207,PRJ_1930,2022-01-01,603.69,62.4,none
57208,PRJ_1930,2022-03-01,666.06,65.3,
57209,PRJ_1930,2022-04-01,706.25,71.1,fund release delay
57210,PRJ_1930,2022-05-01,756.61,75.69,none
57211,PRJ_1930,2022-06-01,791.1,77.28,none
57212,PRJ_1930,2022-07-01,763.65,78.56,none
57213,PRJ_1930,2022-07-01,804.04,84.37,design change approval pending
57214,PRJ_1930,2022-08-01,881.91,86.66,none
57215,PRJ_1931,2017-12-01,58.52,3.72,none
57216,PRJ_1931,2017-12-01,93.58,5.72,none
57217,PRJ_1931,2018-01-01,143.85,9.95,none
57218,PRJ_1931,2018-03-01,153.91,9.95,raw material supply shortage
57219,PRJ_1931,2018-04-01,185.13,11.79,none
57220,PRJ_1931,2018-05-01,209.82,14.18,fund release delay
57221,PRJ_1931,2018-06-01,229.78,14.81,
57222,PRJ_1931,2018-07-01,269.9,16.81,none
57223,PRJ_1931,2018-08-01,353.13,22.35,none
57224,PRJ_1931,2018-08-01,371.94,23.84,none
57225,PRJ_1931,2018-10-01,409.08,26.16,none
57226,PRJ_1931,2018-10-01,466.13,30.28,law and order issue
57227,PRJ_1931,2018-12-01,580.41,35.69,equipment procurement delay
57228,PRJ_1931,2018-12-01,603.82,39.7,none
57229,PRJ_1931,2019-01-01,746.61,45.31,none
57230,PRJ_1931,2019-03-01,827.54,49.56,none
57231,PRJ_1931,2019-04-01,925.76,56.44,none
57232,PRJ_1931,2019-05-01,972.58,60.5,monsoon disruption
57233,PRJ_1931,2019-06-01,961.27,64.01,none
57234,PRJ_1931,2019-07-01,1090.1,68.04,none
57235,PRJ_1931,2019-08-01,1110.41,72.1,none
57236,PRJ_1931,2019-09-01,1266.9,75.04,none
57237,PRJ_1931,2019-10-01,1272.76,80.2,law and order issue
57238,PRJ_1932,2023-02-01,135.16,3.99,design change approval pending
57239,PRJ_1932,2023-03-01,238.66,7.72,law and order issue
57240,PRJ_1932,2023-04-01,260.07,7.72,subcontractor dispute
57241,PRJ_1932,2023-05-01,243.37,7.72,none
57242,PRJ_1932,2023-06-01,266.38,7.72,none
57243,PRJ_1932,2023-07-01,291.92,8.41,
57244,PRJ_1932,2023-08-01,296.14,9.39,none
57245,PRJ_1932,2023-09-01,366.57,11.33,none
57246,PRJ_1932,2023-10-01,367.19,11.33,none
57247,PRJ_1932,2023-11-01,365.84,11.62,none
57248,PRJ_1932,2023-12-01,433.46,13.51,none
57249,PRJ_1932,2024-01-01,429.05,13.59,none
57250,PRJ_1932,2024-02-01,481.65,14.82,none
57251,PRJ_1932,2024-03-01,576.74,18.62,none
57252,PRJ_1932,2024-04-01,632.09,19.24,design change approval pending
57253,PRJ_1932,2024-05-01,572.4,19.24,none
57254,PRJ_1932,2024-06-01,668.31,20.39,none
57255,PRJ_1932,2024-07-01,700.59,22.37,subcontractor dispute
57256,PRJ_1932,2024-08-01,834.96,26.83,none
57257,PRJ_1932,2024-09-01,882.82,26.83,
57258,PRJ_1932,2024-10-01,875.84,27.33,none
57259,PRJ_1932,2024-11-01,994.45,30.73,none
57260,PRJ_1932,2024-12-01,1076.02,33.07,none
57261,PRJ_1932,2025-01-01,1049.07,35.16,law and order issue
57262,PRJ_1932,2025-01-01,1110.79,37.35,raw material supply shortage
57263,PRJ_1933,2017-06-01,1.0,0.44,land acquisition delay; design change approval pending
57264,PRJ_1933,2017-07-01,2.95,1.3,environmental clearance pending
57265,PRJ_1933,2017-07-01,4.24,1.88,land acquisition delay; subcontractor dispute
57266,PRJ_1933,2017-08-01,5.86,2.58,environmental clearance pending
57267,PRJ_1933,2017-09-01,7.01,2.87,right of way (RoW) dispute; subcontractor dispute
57268,PRJ_1933,2017-10-01,7.43,3.12,contractor mobilization pending; monsoon disruption
57269,PRJ_1933,2017-11-01,7.83,3.38,utility shifting pending; law and order issue
57270,PRJ_1933,2017-12-01,8.56,3.66,land acquisition delay; equipment procurement delay
57271,PRJ_1933,2018-01-01,9.32,3.93,contractor mobilization pending; monsoon disruption
57272,PRJ_1933,2018-03-01,10.27,4.3,forest clearance delayed
57273,PRJ_1933,2018-04-01,11.24,4.65,
57274,PRJ_1933,2018-05-01,11.21,4.95,contractor mobilization pending
57275,PRJ_1933,2018-06-01,26.13,11.57,none
57276,PRJ_1933,2018-07-01,30.35,12.79,none
57277,PRJ_1933,2018-08-01,34.37,14.85,subcontractor dispute
57278,PRJ_1933,2018-08-01,38.87,17.33,law and order issue
57279,PRJ_1933,2018-10-01,40.11,17.33,none
57280,PRJ_1933,2018-10-01,40.78,18.55,none
57281,PRJ_1933,2018-11-01,49.42,22.0,none
57282,PRJ_1933,2018-12-01,54.03,22.32,raw material supply shortage
57283,PRJ_1933,2019-01-01,69.75,22.61,
57284,PRJ_1933,2019-03-01,84.44,25.47,design change approval pending
57285,PRJ_1933,2019-04-01,83.71,27.34,none
57286,PRJ_1933,2019-05-01,94.16,28.89,none
57287,PRJ_1933,2019-06-01,101.73,32.92,none
57288,PRJ_1933,2019-07-01,108.95,33.8,none
57289,PRJ_1933,2019-08-01,121.79,36.53,none
57290,PRJ_1933,2019-08-01,121.86,36.64,equipment procurement delay
57291,PRJ_1933,2019-10-01,130.74,38.93,design change approval pending
57292,PRJ_1933,2019-10-01,142.07,42.43,none
57293,PRJ_1933,2019-12-01,131.85,42.91,none
57294,PRJ_1933,2019-12-01,143.59,44.15,none
57295,PRJ_1933,2020-01-01,149.1,48.14,none
57296,PRJ_1933,2020-03-01,158.42,49.85,none
57297,PRJ_1933,2020-03-01,161.84,50.48,equipment procurement delay
57298,PRJ_1933,2020-05-01,185.82,54.93,
57299,PRJ_1933,2020-05-01,188.55,57.63,design change approval pending
57300,PRJ_1933,2020-07-01,190.61,57.63,
57301,PRJ_1933,2020-07-01,191.12,59.06,none
57302,PRJ_1933,2020-08-01,197.69,63.57,equipment procurement delay
57303,PRJ_1933,2020-09-01,218.59,65.45,none
57304,PRJ_1934,2017-10-01,11.64,1.17,right of way (RoW) dispute; law and order issue
57305,PRJ_1934,2017-10-01,22.84,2.24,contractor mobilization pending
57306,PRJ_1934,2017-11-01,25.65,2.74,utility shifting pending; raw material supply shortage
57307,PRJ_1934,2017-12-01,30.32,3.1,land acquisition delay
57308,PRJ_1934,2018-01-01,35.72,3.49,forest clearance delayed; subcontractor dispute
57309,PRJ_1934,2018-03-01,39.93,3.93,contractor mobilization pending; subcontractor dispute
57310,PRJ_1934,2018-04-01,45.41,4.41,right of way (RoW) dispute
57311,PRJ_1934,2018-05-01,51.61,4.95,
57312,PRJ_1934,2018-06-01,56.51,5.45,forest clearance delayed
57313,PRJ_1934,2018-07-01,62.53,6.2,right of way (RoW) dispute; monsoon disruption
57314,PRJ_1934,2018-08-01,68.4,6.59,utility shifting pending
57315,PRJ_1934,2018-08-01,70.46,7.39,environmental clearance pending
57316,PRJ_1934,2018-10-01,193.92,19.54,fund release delay
57317,PRJ_1934,2018-10-01,220.28,22.75,equipment procurement delay
57318,PRJ_1934,2018-12-01,328.44,24.36,none
57319,PRJ_1934,2018-12-01,429.73,30.51,none
57320,PRJ_1934,2019-01-01,440.9,31.52,
57321,PRJ_1934,2019-03-01,504.97,35.33,none
57322,PRJ_1934,2019-04-01,503.42,36.01,raw material supply shortage
57323,PRJ_1934,2019-05-01,571.97,41.18,none
57324,PRJ_1934,2019-06-01,577.8,43.68,none
57325,PRJ_1934,2019-07-01,647.62,44.79,monsoon disruption
57326,PRJ_1934,2019-08-01,715.06,51.1,
57327,PRJ_1934,2019-09-01,789.57,54.52,none
57328,PRJ_1934,2019-10-01,780.71,55.92,law and order issue
57329,PRJ_1934,2019-10-01,781.29,59.56,none
57330,PRJ_1934,2019-12-01,886.1,60.76,none
57331,PRJ_1934,2019-12-01,976.76,67.66,none
57332,PRJ_1935,2023-05-01,0.73,0.47,
57333,PRJ_1935,2023-05-01,2.69,1.64,right of way (RoW) dispute
57334,PRJ_1935,2023-06-01,4.11,2.68,utility shifting pending
57335,PRJ_1935,2023-07-01,5.09,3.01,contractor mobilization pending
57336,PRJ_1935,2023-08-01,5.65,3.36,land acquisition delay
57337,PRJ_1935,2023-09-01,5.68,3.76,utility shifting pending
57338,PRJ_1935,2023-10-01,8.49,4.11,environmental clearance pending
57339,PRJ_1935,2023-11-01,9.69,4.68,forest clearance delayed
57340,PRJ_1935,2023-12-01,10.92,5.21,environmental clearance pending; monsoon disruption
57341,PRJ_1935,2024-01-01,11.8,5.52,contractor mobilization pending; subcontractor dispute
57342,PRJ_1935,2024-02-01,12.88,6.43,land acquisition delay
57343,PRJ_1935,2024-03-01,14.5,7.09,
57344,PRJ_1935,2024-04-01,45.19,20.83,none
57345,PRJ_1936,2022-01-01,22.63,5.2,none
57346,PRJ_1936,2022-01-01,23.97,5.2,none
57347,PRJ_1936,2022-03-01,40.12,8.99,law and order issue
57348,PRJ_1936,2022-04-01,41.02,8.99,none
57349,PRJ_1936,2022-05-01,47.53,11.08,none
57350,PRJ_1936,2022-06-01,63.75,13.15,none
57351,PRJ_1936,2022-07-01,62.86,13.2,none
57352,PRJ_1936,2022-08-01,65.3,15.08,none
57353,PRJ_1936,2022-09-01,77.22,17.66,raw material supply shortage
57354,PRJ_1936,2022-10-01,89.42,18.89,none
57355,PRJ_1936,2022-11-01,94.45,21.27,none
57356,PRJ_1936,2022-12-01,121.4,25.29,
57357,PRJ_1936,2023-01-01,126.95,29.51,none
57358,PRJ_1936,2023-01-01,136.29,31.65,none
57359,PRJ_1936,2023-03-01,162.68,37.12,none
57360,PRJ_1936,2023-04-01,168.43,38.89,none
57361,PRJ_1936,2023-05-01,203.94,44.7,none
57362,PRJ_1936,2023-06-01,222.1,47.03,equipment procurement delay
57363,PRJ_1936,2023-07-01,228.58,52.35,none
57364,PRJ_1936,2023-08-01,233.46,54.13,none
57365,PRJ_1936,2023-09-01,255.53,59.34,none
57366,PRJ_1936,2023-10-01,270.35,62.79,none
57367,PRJ_1936,2023-11-01,292.03,65.77,none
57368,PRJ_1936,2023-12-01,316.62,70.98,none
57369,PRJ_1936,2024-01-01,311.53,72.57,equipment procurement delay
57370,PRJ_1936,2024-01-01,354.43,75.92,none
57371,PRJ_1936,2024-03-01,385.19,80.55,fund release delay
57372,PRJ_1936,2024-04-01,395.68,84.0,none
57373,PRJ_1936,2024-05-01,363.19,84.0,none
57374,PRJ_1936,2024-06-01,415.18,87.55,
57375,PRJ_1936,2024-07-01,397.2,88.81,none
57376,PRJ_1937,2017-03-01,1.13,0.76,contractor mobilization pending
57377,PRJ_1937,2017-03-01,2.09,1.29,right of way (RoW) dispute
57378,PRJ_1937,2017-04-01,2.88,1.96,utility shifting pending
57379,PRJ_1937,2017-05-01,4.2,2.67,environmental clearance pending
57380,PRJ_1937,2017-06-01,4.59,2.91,environmental clearance pending; fund release delay
57381,PRJ_1937,2017-07-01,5.01,3.16,right of way (RoW) dispute
57382,PRJ_1937,2017-08-01,7.22,3.43,forest clearance delayed
57383,PRJ_1937,2017-09-01,7.2,3.74,utility shifting pending; fund release delay
57384,PRJ_1937,2017-10-01,8.22,4.06,contractor mobilization pending; equipment procurement delay
57385,PRJ_1937,2017-11-01,9.04,4.4,forest clearance delayed; fund release delay
57386,PRJ_1937,2017-12-01,9.77,4.77,right of way (RoW) dispute
57387,PRJ_1937,2018-01-01,10.63,5.16,land acquisition delay
57388,PRJ_1938,2019-08-01,17.95,1.09,environmental clearance pending; design change approval pending
57389,PRJ_1938,2019-08-01,36.97,2.24,environmental clearance pending; equipment procurement delay
57390,PRJ_1938,2019-09-01,40.69,2.46,contractor mobilization pending; raw material supply shortage
57391,PRJ_1938,2019-10-01,42.4,2.67,forest clearance delayed; design change approval pending
57392,PRJ_1938,2019-11-01,44.51,2.91,utility shifting pending; law and order issue
57393,PRJ_1938,2019-12-01,49.86,3.16,land acquisition delay; monsoon disruption
57394,PRJ_1938,2020-01-01,55.8,3.44,environmental clearance pending; fund release delay
57395,PRJ_1938,2020-03-01,61.62,3.74,utility shifting pending; design change approval pending
57396,PRJ_1938,2020-03-01,61.83,4.06,right of way (RoW) dispute; design change approval pending
57397,PRJ_1938,2020-04-01,73.58,4.4,environmental clearance pending
57398,PRJ_1938,2020-05-01,81.97,4.77,environmental clearance pending
57399,PRJ_1938,2020-06-01,86.12,5.16,contractor mobilization pending
57400,PRJ_1938,2020-07-01,200.55,12.03,none
57401,PRJ_1938,2020-08-01,236.81,15.19,none
57402,PRJ_1938,2020-09-01,257.07,16.64,none
57403,PRJ_1938,2020-10-01,339.25,17.52,none
57404,PRJ_1938,2020-11-01,347.35,17.52,none
57405,PRJ_1938,2020-12-01,400.81,19.84,
57406,PRJ_1938,2021-01-01,452.63,23.73,fund release delay
57407,PRJ_1938,2021-03-01,475.37,23.73,none
57408,PRJ_1938,2021-03-01,498.81,24.54,none
57409,PRJ_1938,2021-05-01,560.77,28.11,none
57410,PRJ_1938,2021-05-01,546.96,28.11,none
57411,PRJ_1938,2021-07-01,607.06,31.77,monsoon disruption
57412,PRJ_1938,2021-07-01,644.98,32.52,none
57413,PRJ_1938,2021-08-01,712.31,35.14,none
57414,PRJ_1938,2021-09-01,690.65,36.08,none
57415,PRJ_1938,2021-10-01,770.88,37.37,subcontractor dispute
57416,PRJ_1938,2021-11-01,856.71,40.98,none
57417,PRJ_1938,2021-12-01,925.85,44.92,none
57418,PRJ_1939,2016-01-01,1.31,0.83,forest clearance delayed
57419,PRJ_1939,2016-01-01,2.26,1.53,utility shifting pending
57420,PRJ_1939,2016-03-01,3.23,2.2,utility shifting pending; raw material supply shortage
57421,PRJ_1939,2016-04-01,4.19,2.66,contractor mobilization pending
57422,PRJ_1939,2016-05-01,4.68,2.89,utility shifting pending
57423,PRJ_1939,2016-06-01,4.88,3.14,contractor mobilization pending; law and order issue
57424,PRJ_1939,2016-07-01,5.22,3.41,right of way (RoW) dispute
57425,PRJ_1939,2016-08-01,5.49,3.7,contractor mobilization pending
57426,PRJ_1939,2016-08-01,6.21,4.0,land acquisition delay
57427,PRJ_1939,2016-09-01,6.21,4.23,forest clearance delayed
57428,PRJ_1939,2016-10-01,6.96,4.44,
57429,PRJ_1939,2016-11-01,7.58,5.09,contractor mobilization pending
57430,PRJ_1939,2016-12-01,18.79,13.01,equipment procurement delay
57431,PRJ_1939,2017-01-01,19.15,13.02,fund release delay
57432,PRJ_1939,2017-03-01,26.93,17.46,none
57433,PRJ_1939,2017-04-01,26.96,17.46,none
57434,PRJ_1939,2017-05-01,26.31,17.46,none
57435,PRJ_1939,2017-06-01,46.36,21.71,none
57436,PRJ_1939,2017-07-01,47.02,21.89,none
57437,PRJ_1939,2017-08-01,43.6,21.89,none
57438,PRJ_1939,2017-08-01,48.62,24.1,none
57439,PRJ_1939,2017-10-01,50.22,24.4,
57440,PRJ_1939,2017-10-01,55.58,28.07,none
57441,PRJ_1939,2017-12-01,69.13,31.82,none
57442,PRJ_1939,2017-12-01,72.25,32.79,none
57443,PRJ_1939,2018-01-01,71.22,34.17,none
57444,PRJ_1939,2018-03-01,72.26,35.78,none
57445,PRJ_1939,2018-04-01,81.68,37.45,none
57446,PRJ_1939,2018-05-01,80.78,40.07,law and order issue
57447,PRJ_1939,2018-06-01,93.54,43.68,none
57448,PRJ_1939,2018-07-01,99.83,44.82,none
57449,PRJ_1939,2018-08-01,96.99,48.35,fund release delay
